"Country","Date Month","Video Type","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Martinique","Aug-2024","Bumper / Promo",1,0.4166666666666667,0.4166666666666667,1
"Mauritius","Dec-2024","Bumper / Promo",1,1,1,1
"Mauritius","Jan-2025","Bumper / Promo",1,1.7,1.7,1
"Mauritius","Oct-2024","Bumper / Promo",1,5.25,5.25,1
"Mauritius","Sep-2024","Bumper / Promo",1,1.85,1.85,2
"Mexico","Aug-2024","Bumper / Promo",82945,117317.81666667105,1.414404926959632,127185
"Mexico","Dec-2024","Bumper / Promo",9391,16443.516666666528,1.750986760373407,16373
"Mexico","Jan-2025","Bumper / Promo",8651,14068.849999999931,1.6262686394636459,14865
"Mexico","Nov-2024","Bumper / Promo",26937,41766.11666666676,1.5505110690376311,40978
"Mexico","Oct-2024","Bumper / Promo",72704,107327.35000000171,1.4762234540052819,108933
"Mexico","Sep-2024","Bumper / Promo",78868,114692.28333333795,1.4542309090294332,120778
"Moldova","Dec-2024","Bumper / Promo",1,0.21666666666666667,0.21666666666666667,1
"Moldova","Jan-2025","Bumper / Promo",1,0.03333333333333333,0.03333333333333333,1
"Moldova","Nov-2024","Bumper / Promo",1,0.11666666666666667,0.11666666666666667,3
"Moldova","Oct-2024","Bumper / Promo",1,0.03333333333333333,0.03333333333333333,1
"Moldova","Sep-2024","Bumper / Promo",1,0.03333333333333333,0.03333333333333333,1
"Montenegro","Aug-2024","Bumper / Promo",1,0.03333333333333333,0.03333333333333333,1
"Morocco","Aug-2024","Bumper / Promo",12,10.316666666666665,0.8597222222222222,16
"Morocco","Dec-2024","Bumper / Promo",25,25.300000000000004,1.012,40
"Morocco","Jan-2025","Bumper / Promo",18,15.400000000000002,0.8555555555555556,27
"Morocco","Nov-2024","Bumper / Promo",24,14.05,0.5854166666666667,28
"Morocco","Oct-2024","Bumper / Promo",23,12.566666666666666,0.5463768115942029,24
"Morocco","Sep-2024","Bumper / Promo",16,12.333333333333334,0.7708333333333334,23
"Mozambique","Dec-2024","Bumper / Promo",3,2.2666666666666666,0.7555555555555555,3
"Mozambique","Jan-2025","Bumper / Promo",3,4.733333333333333,1.5777777777777777,4
"Mozambique","Nov-2024","Bumper / Promo",2,1.15,0.575,2
"Mozambique","Oct-2024","Bumper / Promo",2,1.8166666666666669,0.9083333333333333,3
"Mozambique","Sep-2024","Bumper / Promo",1,0.35,0.35,1
"Myanmar [Burma]","Aug-2024","Bumper / Promo",2,2,1,2
"Myanmar [Burma]","Jan-2025","Bumper / Promo",1,1,1,1
"Myanmar [Burma]","Nov-2024","Bumper / Promo",1,1,1,1
"Myanmar [Burma]","Oct-2024","Bumper / Promo",2,2,1,2
"Nepal","Nov-2024","Bumper / Promo",2,0.5166666666666667,0.25833333333333336,2
"Nepal","Oct-2024","Bumper / Promo",1,0.13333333333333333,0.13333333333333333,1
"Netherlands","Aug-2024","Bumper / Promo",28,1930.7,68.95357142857144,1013
"Netherlands","Dec-2024","Bumper / Promo",24,3183.9166666666665,132.66319444444443,1595
"Netherlands","Jan-2025","Bumper / Promo",15,823.2833333333334,54.885555555555555,555
"Netherlands","Nov-2024","Bumper / Promo",26,1213.0166666666664,46.65448717948718,907
"Netherlands","Oct-2024","Bumper / Promo",39,1413.0666666666664,36.23247863247863,1030
"Netherlands","Sep-2024","Bumper / Promo",37,2838.3,76.71081081081081,1882
"New Zealand","Aug-2024","Bumper / Promo",7,14.283333333333333,2.0404761904761903,13
"New Zealand","Dec-2024","Bumper / Promo",3,9,3,5
"New Zealand","Jan-2025","Bumper / Promo",1,14.333333333333334,14.333333333333334,1
"New Zealand","Nov-2024","Bumper / Promo",1,4,4,3
"New Zealand","Oct-2024","Bumper / Promo",6,18.066666666666666,3.011111111111111,15
"New Zealand","Sep-2024","Bumper / Promo",6,13.600000000000001,2.2666666666666666,12
"Nicaragua","Aug-2024","Bumper / Promo",326,927.7333333333326,2.8458077709611453,804
"Nicaragua","Dec-2024","Bumper / Promo",79,127.28333333333335,1.6111814345991562,127
"Nicaragua","Jan-2025","Bumper / Promo",57,70.46666666666667,1.2362573099415206,87
"Nicaragua","Nov-2024","Bumper / Promo",173,265.2833333333335,1.5334296724470136,291
"Nicaragua","Oct-2024","Bumper / Promo",327,621.5333333333333,1.9007135575942915,632
"Nicaragua","Sep-2024","Bumper / Promo",340,905.05,2.661911764705882,857
"Nigeria","Aug-2024","Bumper / Promo",1,0.55,0.55,1
"Nigeria","Dec-2024","Bumper / Promo",4,5.233333333333333,1.3083333333333333,7
"Nigeria","Jan-2025","Bumper / Promo",1,1,1,1
"Nigeria","Nov-2024","Bumper / Promo",1,0.08333333333333333,0.08333333333333333,1
"Nigeria","Sep-2024","Bumper / Promo",1,0.18333333333333332,0.18333333333333332,1
"Norway","Aug-2024","Bumper / Promo",2,2.3833333333333333,1.1916666666666667,2
"Norway","Dec-2024","Bumper / Promo",4,32.68333333333334,8.170833333333333,21
"Norway","Jan-2025","Bumper / Promo",3,129.06666666666666,43.02222222222222,20
"Norway","Nov-2024","Bumper / Promo",6,113.93333333333334,18.98888888888889,24
"Norway","Oct-2024","Bumper / Promo",2,97,48.5,21
"Norway","Sep-2024","Bumper / Promo",2,9.366666666666667,4.683333333333334,5
"Oman","Jan-2025","Bumper / Promo",1,2.3666666666666667,2.3666666666666667,1
"Oman","Oct-2024","Bumper / Promo",1,0.1,0.1,1
"Pakistan","Aug-2024","Bumper / Promo",7,5.616666666666666,0.8023809523809523,9
"Pakistan","Dec-2024","Bumper / Promo",12,14.866666666666665,1.238888888888889,16
"Pakistan","Jan-2025","Bumper / Promo",4,2.15,0.5375,4
"Pakistan","Nov-2024","Bumper / Promo",9,9.200000000000001,1.0222222222222221,15
"Pakistan","Oct-2024","Bumper / Promo",9,5.3,0.5888888888888889,13
"Pakistan","Sep-2024","Bumper / Promo",13,21.416666666666664,1.6474358974358976,22
"Palestinian Territories","Dec-2024","Bumper / Promo",1,0.13333333333333333,0.13333333333333333,1
"Palestinian Territories","Oct-2024","Bumper / Promo",1,0.05,0.05,1
"Panama","Aug-2024","Bumper / Promo",332,652.583333333333,1.965612449799197,706
"Panama","Dec-2024","Bumper / Promo",119,197.45000000000005,1.6592436974789915,171
"Panama","Jan-2025","Bumper / Promo",96,128.2,1.3354166666666665,141
"Panama","Nov-2024","Bumper / Promo",200,318.88333333333344,1.5944166666666666,300
"Panama","Oct-2024","Bumper / Promo",329,590.25,1.7940729483282676,580
"Panama","Sep-2024","Bumper / Promo",339,647.4833333333332,1.9099803343166175,654
"Paraguay","Aug-2024","Bumper / Promo",347,1114.133333333333,3.21075888568684,1136
"Paraguay","Dec-2024","Bumper / Promo",140,1692.7666666666657,12.091190476190476,795
"Paraguay","Jan-2025","Bumper / Promo",117,1391.7833333333335,11.895584045584044,688
"Paraguay","Nov-2024","Bumper / Promo",199,721.183333333333,3.624036850921273,494
"Paraguay","Oct-2024","Bumper / Promo",284,671.3333333333335,2.363849765258216,554
"Paraguay","Sep-2024","Bumper / Promo",359,954.4833333333331,2.658727948003714,914
"Peru","Aug-2024","Bumper / Promo",10109,18979.26666666655,1.8774623272991064,19624
"Peru","Dec-2024","Bumper / Promo",1071,6976.750000000003,6.514239028944911,3826
"Peru","Jan-2025","Bumper / Promo",785,5250.1500000000015,6.6880891719745215,2667
"Peru","Nov-2024","Bumper / Promo",2764,9718.716666666654,3.51617824409069,6580
"Peru","Oct-2024","Bumper / Promo",9000,14591.316666666684,1.6212574074074075,14618
"Peru","Sep-2024","Bumper / Promo",9025,15952.26666666661,1.7675641735918743,15862
"Philippines","Aug-2024","Bumper / Promo",6,5,0.8333333333333334,7
"Philippines","Dec-2024","Bumper / Promo",5,2.033333333333333,0.4066666666666666,5
"Philippines","Jan-2025","Bumper / Promo",5,3.3166666666666664,0.6633333333333333,5
"Philippines","Nov-2024","Bumper / Promo",2,2.1,1.05,3
"Philippines","Oct-2024","Bumper / Promo",3,3.05,1.0166666666666666,4
"Philippines","Sep-2024","Bumper / Promo",2,1.4833333333333334,0.7416666666666667,2
"Poland","Aug-2024","Bumper / Promo",1,1,1,1
"Poland","Dec-2024","Bumper / Promo",6,387.6333333333333,64.60555555555555,254
"Poland","Jan-2025","Bumper / Promo",11,379.43333333333334,34.49393939393939,290
"Poland","Nov-2024","Bumper / Promo",10,38.68333333333333,3.868333333333333,33
"Poland","Oct-2024","Bumper / Promo",5,1.4333333333333336,0.2866666666666667,7
"Poland","Sep-2024","Bumper / Promo",2,2.916666666666667,1.4583333333333333,4
"Portugal","Aug-2024","Bumper / Promo",15,24.316666666666666,1.6211111111111112,32
"Portugal","Dec-2024","Bumper / Promo",19,405.41666666666674,21.337719298245617,291
"Portugal","Jan-2025","Bumper / Promo",21,304.05,14.47857142857143,268
"Portugal","Nov-2024","Bumper / Promo",17,461.2833333333333,27.1343137254902,287
"Portugal","Oct-2024","Bumper / Promo",21,221.14999999999998,10.530952380952382,208
"Portugal","Sep-2024","Bumper / Promo",23,240.3833333333334,10.451449275362318,213
"Puerto Rico","Aug-2024","Bumper / Promo",2456,6028.666666666682,2.454668838219327,5877
"Puerto Rico","Dec-2024","Bumper / Promo",262,802.5499999999997,3.0631679389312976,766
"Puerto Rico","Jan-2025","Bumper / Promo",154,308.29999999999995,2.001948051948052,322
"Puerto Rico","Nov-2024","Bumper / Promo",928,2154.2666666666646,2.321408045977012,2116
"Puerto Rico","Oct-2024","Bumper / Promo",1947,4230.600000000002,2.1728813559322036,4504
"Puerto Rico","Sep-2024","Bumper / Promo",2444,6329.566666666679,2.5898390616475724,6990
"Qatar","Dec-2024","Bumper / Promo",1,0.03333333333333333,0.03333333333333333,1
"Qatar","Oct-2024","Bumper / Promo",1,0.05,0.05,1
"Romania","Aug-2024","Bumper / Promo",4,1867.8333333333335,466.9583333333333,1037
"Romania","Dec-2024","Bumper / Promo",10,661.6666666666666,66.16666666666666,484
"Romania","Jan-2025","Bumper / Promo",6,600.5999999999999,100.10000000000001,438
"Romania","Nov-2024","Bumper / Promo",13,809.6166666666668,62.27820512820513,557
"Romania","Oct-2024","Bumper / Promo",8,1056.8500000000001,132.10625,761
"Romania","Sep-2024","Bumper / Promo",11,1516.7666666666667,137.88787878787878,1041
"Russia","Aug-2024","Bumper / Promo",19,41.733333333333334,2.1964912280701756,35
"Russia","Dec-2024","Bumper / Promo",23,10.983333333333334,0.4775362318840579,28
"Russia","Jan-2025","Bumper / Promo",38,163.23333333333335,4.295614035087719,82
"Russia","Nov-2024","Bumper / Promo",6,5.1,0.85,8
"Russia","Oct-2024","Bumper / Promo",15,12.916666666666668,0.861111111111111,18
"Russia","Sep-2024","Bumper / Promo",20,21.51666666666667,1.0758333333333332,28
"Réunion","Jan-2025","Bumper / Promo",1,0.6833333333333333,0.6833333333333333,1
"Réunion","Oct-2024","Bumper / Promo",1,0.7,0.7,1
"Saint Lucia","Jan-2025","Bumper / Promo",1,1,1,1
"Saint Lucia","Oct-2024","Bumper / Promo",1,0.8,0.8,1
"Saint Vincent and the Grenadines","Aug-2024","Bumper / Promo",2,0.5166666666666667,0.25833333333333336,2
"Saudi Arabia","Aug-2024","Bumper / Promo",2,2.4,1.2,2
"Saudi Arabia","Dec-2024","Bumper / Promo",11,10.583333333333332,0.9621212121212122,18
"Saudi Arabia","Jan-2025","Bumper / Promo",13,5.833333333333334,0.4487179487179487,13
"Saudi Arabia","Nov-2024","Bumper / Promo",13,16.1,1.2384615384615385,23
"Saudi Arabia","Oct-2024","Bumper / Promo",12,14.933333333333334,1.2444444444444445,14
"Saudi Arabia","Sep-2024","Bumper / Promo",10,7.8,0.78,12
"Senegal","Dec-2024","Bumper / Promo",2,0.43333333333333335,0.21666666666666667,3
"Senegal","Jan-2025","Bumper / Promo",1,2,2,1
"Senegal","Nov-2024","Bumper / Promo",1,1,1,1
"Senegal","Oct-2024","Bumper / Promo",2,4,2,3
"Senegal","Sep-2024","Bumper / Promo",2,0.4666666666666667,0.23333333333333334,2
"Serbia","Aug-2024","Bumper / Promo",2,5.083333333333334,2.5416666666666665,4
"Serbia","Dec-2024","Bumper / Promo",1,0.1,0.1,1
"Serbia","Jan-2025","Bumper / Promo",4,2.8666666666666667,0.7166666666666667,5
"Serbia","Nov-2024","Bumper / Promo",2,0.25,0.125,2
"Serbia","Oct-2024","Bumper / Promo",1,1,1,1
"Serbia","Sep-2024","Bumper / Promo",3,5.583333333333333,1.861111111111111,6
"Singapore","Aug-2024","Bumper / Promo",84,192.4833333333337,2.2914682539682536,197
"Singapore","Dec-2024","Bumper / Promo",27,2.2166666666666663,0.08209876543209876,27
"Singapore","Jan-2025","Bumper / Promo",14,3.4833333333333334,0.2488095238095238,14
"Singapore","Nov-2024","Bumper / Promo",36,73.34999999999998,2.0374999999999996,38
"Singapore","Oct-2024","Bumper / Promo",66,85.65000000000002,1.2977272727272728,108
"Singapore","Sep-2024","Bumper / Promo",78,69.94999999999997,0.8967948717948718,118
"Slovakia","Aug-2024","Bumper / Promo",8,11.6,1.45,11
"Slovakia","Dec-2024","Bumper / Promo",3,3.2666666666666666,1.0888888888888888,4
"Slovakia","Jan-2025","Bumper / Promo",3,6,2,5
"Slovakia","Nov-2024","Bumper / Promo",5,6.366666666666667,1.2733333333333332,8
"Slovakia","Oct-2024","Bumper / Promo",4,8.316666666666666,2.0791666666666666,7
"Slovakia","Sep-2024","Bumper / Promo",1,1,1,1
"Slovenia","Dec-2024","Bumper / Promo",2,2.4833333333333334,1.2416666666666667,2
"Slovenia","Jan-2025","Bumper / Promo",3,1.0666666666666669,0.35555555555555557,3
"South Africa","Aug-2024","Bumper / Promo",1,3,3,2
"South Africa","Jan-2025","Bumper / Promo",3,2.3333333333333335,0.7777777777777778,4
"South Africa","Nov-2024","Bumper / Promo",7,5.8,0.8285714285714285,8
"South Africa","Oct-2024","Bumper / Promo",2,0.43333333333333335,0.21666666666666667,2
"South Africa","Sep-2024","Bumper / Promo",4,2.4166666666666665,0.6041666666666666,4
"South Korea","Aug-2024","Bumper / Promo",109,1238.083333333333,11.358562691131498,1271
"South Korea","Dec-2024","Bumper / Promo",1,0.08333333333333333,0.08333333333333333,1
"South Korea","Jan-2025","Bumper / Promo",13,0.9666666666666669,0.07435897435897436,15
"South Korea","Nov-2024","Bumper / Promo",58,284.34999999999997,4.902586206896552,245
"South Korea","Oct-2024","Bumper / Promo",88,640.5999999999993,7.279545454545455,703
"South Korea","Sep-2024","Bumper / Promo",68,457.68333333333345,6.730637254901961,486
"Spain","Aug-2024","Bumper / Promo",104,184.66666666666666,1.7756410256410255,170
"Spain","Dec-2024","Bumper / Promo",264,1100.633333333333,4.169065656565657,744
"Spain","Jan-2025","Bumper / Promo",201,709.9166666666667,3.5319237147595355,478
"Spain","Nov-2024","Bumper / Promo",254,1171.716666666667,4.613057742782153,782
"Spain","Oct-2024","Bumper / Promo",296,653.3000000000003,2.2070945945945946,562
"Spain","Sep-2024","Bumper / Promo",186,837.5833333333328,4.503136200716846,553
"Sri Lanka","Nov-2024","Bumper / Promo",2,1.35,0.675,2
"Sri Lanka","Sep-2024","Bumper / Promo",1,1.1666666666666667,1.1666666666666667,2
"Sudan","Jan-2025","Bumper / Promo",1,0.16666666666666666,0.16666666666666666,1
"Suriname","Aug-2024","Bumper / Promo",1,1,1,1
"Swaziland","Dec-2024","Bumper / Promo",1,0.18333333333333332,0.18333333333333332,1
"Sweden","Dec-2024","Bumper / Promo",10,11.150000000000002,1.115,20
"Sweden","Jan-2025","Bumper / Promo",7,9.700000000000001,1.3857142857142857,10
"Sweden","Nov-2024","Bumper / Promo",8,7.833333333333333,0.9791666666666666,11
"Sweden","Oct-2024","Bumper / Promo",10,10.483333333333334,1.0483333333333333,18
"Sweden","Sep-2024","Bumper / Promo",8,6.800000000000001,0.85,13
"Switzerland","Dec-2024","Bumper / Promo",5,17,3.4,13
"Switzerland","Jan-2025","Bumper / Promo",6,10.266666666666667,1.7111111111111112,10
"Switzerland","Nov-2024","Bumper / Promo",3,10.483333333333334,3.494444444444444,11
"Switzerland","Oct-2024","Bumper / Promo",7,13.016666666666666,1.8595238095238096,13
"Switzerland","Sep-2024","Bumper / Promo",3,2.033333333333333,0.6777777777777777,3
"Syria","Aug-2024","Bumper / Promo",2,0.9500000000000001,0.475,2
"Syria","Dec-2024","Bumper / Promo",1,1.15,1.15,2
"Syria","Jan-2025","Bumper / Promo",1,0.05,0.05,1
"Syria","Nov-2024","Bumper / Promo",6,6.75,1.125,9
"Syria","Oct-2024","Bumper / Promo",2,5.116666666666666,2.558333333333333,2
"Syria","Sep-2024","Bumper / Promo",6,8.4,1.4000000000000001,9
"Taiwan","Dec-2024","Bumper / Promo",1,1,1,1
"Taiwan","Jan-2025","Bumper / Promo",1,0.06666666666666667,0.06666666666666667,1
"Taiwan","Nov-2024","Bumper / Promo",2,0.5166666666666667,0.25833333333333336,2
"Taiwan","Oct-2024","Bumper / Promo",2,2,1,2
"Taiwan","Sep-2024","Bumper / Promo",1,0.11666666666666667,0.11666666666666667,1
"Tanzania","Dec-2024","Bumper / Promo",1,0.23333333333333334,0.23333333333333334,1
"Tanzania","Nov-2024","Bumper / Promo",1,0.43333333333333335,0.43333333333333335,1
"Thailand","Aug-2024","Bumper / Promo",1,0.13333333333333333,0.13333333333333333,1
"Thailand","Dec-2024","Bumper / Promo",24,82.13333333333334,3.4222222222222225,75
"Thailand","Jan-2025","Bumper / Promo",8,15.466666666666667,1.9333333333333333,16
"Thailand","Nov-2024","Bumper / Promo",5,8.15,1.6300000000000001,9
"Thailand","Oct-2024","Bumper / Promo",1,0.06666666666666667,0.06666666666666667,1
"Thailand","Sep-2024","Bumper / Promo",5,37.63333333333333,7.526666666666666,32
"Togo","Dec-2024","Bumper / Promo",1,0.4166666666666667,0.4166666666666667,1
"Trinidad and Tobago","Jan-2025","Bumper / Promo",7,14.049999999999999,2.007142857142857,9
"Trinidad and Tobago","Nov-2024","Bumper / Promo",2,2.216666666666667,1.1083333333333334,4
"Trinidad and Tobago","Oct-2024","Bumper / Promo",2,1.0666666666666667,0.5333333333333333,3
"Trinidad and Tobago","Sep-2024","Bumper / Promo",4,28.066666666666666,7.016666666666667,17
"Tunisia","Aug-2024","Bumper / Promo",3,1.2833333333333332,0.4277777777777778,3
"Tunisia","Dec-2024","Bumper / Promo",2,0.21666666666666667,0.10833333333333334,2
"Tunisia","Nov-2024","Bumper / Promo",3,4.15,1.3833333333333335,6
"Tunisia","Oct-2024","Bumper / Promo",4,1.1833333333333333,0.29583333333333334,4
"Tunisia","Sep-2024","Bumper / Promo",2,0.5,0.25,2
"Turkey","Aug-2024","Bumper / Promo",15,5.116666666666666,0.3411111111111111,17
"Turkey","Dec-2024","Bumper / Promo",36,15.216666666666672,0.42268518518518516,45
"Turkey","Jan-2025","Bumper / Promo",23,18.266666666666666,0.7942028985507246,36
"Turkey","Nov-2024","Bumper / Promo",34,20.18333333333334,0.5936274509803922,42
"Turkey","Oct-2024","Bumper / Promo",42,17.783333333333335,0.42341269841269846,53
"Turkey","Sep-2024","Bumper / Promo",19,9.066666666666668,0.47719298245614034,23
"Turkmenistan","Jan-2025","Bumper / Promo",1,0.06666666666666667,0.06666666666666667,1
"U.S. Virgin Islands","Aug-2024","Bumper / Promo",1,1,1,1
"U.S. Virgin Islands","Dec-2024","Bumper / Promo",1,1,1,1
"U.S. Virgin Islands","Nov-2024","Bumper / Promo",2,2.45,1.225,3
"U.S. Virgin Islands","Oct-2024","Bumper / Promo",3,4,1.3333333333333333,3
"U.S. Virgin Islands","Sep-2024","Bumper / Promo",2,5.016666666666667,2.5083333333333333,4
"Uganda","Oct-2024","Bumper / Promo",1,0.016666666666666666,0.016666666666666666,1
"Ukraine","Aug-2024","Bumper / Promo",2,2347,1173.5,1256
"Ukraine","Dec-2024","Bumper / Promo",7,388.68333333333334,55.52619047619048,259
"Ukraine","Jan-2025","Bumper / Promo",12,817.4,68.11666666666666,484
"Ukraine","Nov-2024","Bumper / Promo",4,393.66666666666663,98.41666666666667,247
"Ukraine","Oct-2024","Bumper / Promo",4,818.1166666666666,204.52916666666667,513
"Ukraine","Sep-2024","Bumper / Promo",6,3183.4833333333336,530.5805555555555,1822
"United Arab Emirates","Aug-2024","Bumper / Promo",15,2.5333333333333337,0.1688888888888889,16
"United Arab Emirates","Dec-2024","Bumper / Promo",16,3.1999999999999997,0.2,18
"United Arab Emirates","Jan-2025","Bumper / Promo",20,30.65,1.5325,34
"United Arab Emirates","Nov-2024","Bumper / Promo",4,0.3,0.075,4
"United Arab Emirates","Oct-2024","Bumper / Promo",1,1,1,1
"United Arab Emirates","Sep-2024","Bumper / Promo",27,57.19999999999998,2.1185185185185187,52
"United Kingdom","Aug-2024","Bumper / Promo",154,994.5666666666659,6.4582251082251085,666
"United Kingdom","Dec-2024","Bumper / Promo",215,809.716666666666,3.766124031007752,809
"United Kingdom","Jan-2025","Bumper / Promo",182,526.6666666666664,2.8937728937728937,442
"United Kingdom","Nov-2024","Bumper / Promo",215,903.799999999999,4.203720930232558,785
"United Kingdom","Oct-2024","Bumper / Promo",128,169.80000000000015,1.3265625,248
"United Kingdom","Sep-2024","Bumper / Promo",68,356.2833333333334,5.239460784313726,241
"United States","Aug-2024","Bumper / Promo",88825,431313.98333330173,4.855772398911718,310358
"United States","Dec-2024","Bumper / Promo",7184,651032.5833335262,90.62257563103192,484042
"United States","Jan-2025","Bumper / Promo",5063,590485.1666667168,116.62752649944038,431439
"United States","Nov-2024","Bumper / Promo",33224,569119.6333333736,17.129774660887712,423789
