"Country","Date Month","Video Type","Uniques","Time Watched Minutes","Avg Min per Unique","Video Starts","Sessions"
"Guyana","May-2024","Unknown",35,0,0,0,124
"Guyana","Nov-2024","Unknown",20,0,0,0,77
"Guyana","Oct-2024","Unknown",32,0,0,0,129
"Guyana","Sep-2024","Unknown",29,0,0,0,124
"Haiti","Apr-2024","Unknown",181,0,0,0,441
"Haiti","Aug-2024","Unknown",237,0,0,0,620
"Haiti","Dec-2024","Unknown",17,0,0,0,27
"Haiti","Feb-2024","Unknown",212,0,0,0,621
"Haiti","Jan-2024","Unknown",132,0,0,0,415
"Haiti","Jan-2025","Unknown",15,0,0,0,23
"Haiti","Jul-2024","Unknown",219,0,0,0,533
"Haiti","Jun-2024","Unknown",172,0,0,0,462
"Haiti","Mar-2024","Unknown",78,0,0,0,185
"Haiti","May-2024","Unknown",181,0,0,0,521
"Haiti","Nov-2024","Unknown",33,0,0,0,60
"Haiti","Oct-2024","Unknown",129,0,0,0,396
"Haiti","Sep-2024","Unknown",78,0,0,0,158
"Honduras","Apr-2024","Unknown",3514,0,0,36,12625
"Honduras","Aug-2024","Unknown",4328,0,0,1,18880
"Honduras","Dec-2024","Unknown",477,0,0,0,3283
"Honduras","Feb-2024","Unknown",2670,0,0,63,11928
"Honduras","Jan-2024","Unknown",3331,0,0,141,17439
"Honduras","Jan-2025","Unknown",361,12.616666666666667,0.03494921514312096,1,2291
"Honduras","Jul-2024","Unknown",4017,0,0,0,15635
"Honduras","Jun-2024","Unknown",3823,0,0,40,14159
"Honduras","Mar-2024","Unknown",3152,0,0,46,12587
"Honduras","May-2024","Unknown",3595,0,0,41,13773
"Honduras","Nov-2024","Unknown",3143,0,0,0,13164
"Honduras","Oct-2024","Unknown",4717,0,0,1,22122
"Honduras","Sep-2024","Unknown",3763,0,0,5,17701
"Hong Kong","Apr-2024","Unknown",89,0,0,0,181
"Hong Kong","Aug-2024","Unknown",132,0,0,0,360
"Hong Kong","Dec-2024","Unknown",1,0,0,0,1
"Hong Kong","Feb-2024","Unknown",42,0,0,0,78
"Hong Kong","Jan-2024","Unknown",26,0,0,0,50
"Hong Kong","Jan-2025","Unknown",6,0,0,0,12
"Hong Kong","Jul-2024","Unknown",152,0,0,0,334
"Hong Kong","Jun-2024","Unknown",96,0,0,0,234
"Hong Kong","Mar-2024","Unknown",42,0,0,0,148
"Hong Kong","May-2024","Unknown",48,0,0,0,111
"Hong Kong","Nov-2024","Unknown",37,0,0,0,94
"Hong Kong","Oct-2024","Unknown",66,0,0,0,170
"Hong Kong","Sep-2024","Unknown",36,0,0,0,54
"Hungary","Apr-2024","Unknown",40,0,0,0,45
"Hungary","Aug-2024","Unknown",48,0,0,0,57
"Hungary","Feb-2024","Unknown",27,0,0,0,38
"Hungary","Jan-2024","Unknown",29,0,0,0,34
"Hungary","Jul-2024","Unknown",37,0,0,0,48
"Hungary","Jun-2024","Unknown",34,0,0,0,41
"Hungary","Mar-2024","Unknown",15,0,0,0,19
"Hungary","May-2024","Unknown",21,0,0,0,25
"Hungary","Nov-2024","Unknown",19,0,0,0,23
"Hungary","Oct-2024","Unknown",61,0,0,0,91
"Hungary","Sep-2024","Unknown",36,0,0,0,59
"Iceland","Apr-2024","Unknown",6,0,0,0,8
"Iceland","Aug-2024","Unknown",16,0,0,0,53
"Iceland","Feb-2024","Unknown",6,0,0,0,11
"Iceland","Jan-2024","Unknown",3,0,0,0,4
"Iceland","Jul-2024","Unknown",10,0,0,0,11
"Iceland","Jun-2024","Unknown",13,0,0,0,18
"Iceland","Mar-2024","Unknown",12,0,0,0,15
"Iceland","May-2024","Unknown",13,0,0,0,26
"Iceland","Nov-2024","Unknown",5,0,0,0,13
"Iceland","Oct-2024","Unknown",10,0,0,0,20
"Iceland","Sep-2024","Unknown",7,0,0,0,9
"India","Apr-2024","Unknown",912,0,0,0,1393
"India","Aug-2024","Unknown",1053,0,0,0,1672
"India","Dec-2024","Unknown",137,0,0,0,296
"India","Feb-2024","Unknown",605,0,0,0,1348
"India","Jan-2024","Unknown",551,0,0,0,858
"India","Jan-2025","Unknown",126,0,0,0,244
"India","Jul-2024","Unknown",1038,0,0,0,1561
"India","Jun-2024","Unknown",2358,0,0,0,2993
"India","Mar-2024","Unknown",695,0,0,0,1275
"India","May-2024","Unknown",932,0,0,0,1562
"India","Nov-2024","Unknown",729,0,0,0,1008
"India","Oct-2024","Unknown",917,0,0,0,1431
"India","Sep-2024","Unknown",814,0,0,0,1316
"Indonesia","Apr-2024","Unknown",157,0,0,0,781
"Indonesia","Aug-2024","Unknown",173,0,0,0,586
"Indonesia","Dec-2024","Unknown",26,0,0,0,559
"Indonesia","Feb-2024","Unknown",85,0,0,0,653
"Indonesia","Jan-2024","Unknown",113,0,0,0,779
"Indonesia","Jan-2025","Unknown",21,0,0,0,366
"Indonesia","Jul-2024","Unknown",179,0,0,0,586
"Indonesia","Jun-2024","Unknown",248,0,0,0,686
"Indonesia","Mar-2024","Unknown",92,0,0,0,567
"Indonesia","May-2024","Unknown",159,0,0,0,739
"Indonesia","Nov-2024","Unknown",87,0,0,0,525
"Indonesia","Oct-2024","Unknown",157,0,0,0,552
"Indonesia","Sep-2024","Unknown",183,0,0,0,590
"Iran","Apr-2024","Unknown",5328,0,0,0,8716
"Iran","Aug-2024","Unknown",3359,0,0,0,6300
"Iran","Dec-2024","Unknown",400,0,0,0,568
"Iran","Feb-2024","Unknown",3571,0,0,0,5874
"Iran","Jan-2024","Unknown",432,0,0,0,671
"Iran","Jan-2025","Unknown",338,0,0,0,519
"Iran","Jul-2024","Unknown",3369,0,0,0,6220
"Iran","Jun-2024","Unknown",6513,0,0,0,9808
"Iran","Mar-2024","Unknown",699,0,0,0,1090
"Iran","May-2024","Unknown",7725,0,0,0,12805
"Iran","Nov-2024","Unknown",805,0,0,0,1182
"Iran","Oct-2024","Unknown",2031,0,0,0,3436
"Iran","Sep-2024","Unknown",1453,0,0,0,2188
"Iraq","Apr-2024","Unknown",7752,0,0,1,20544
"Iraq","Aug-2024","Unknown",25052,0,0,1,65059
"Iraq","Dec-2024","Unknown",202,0,0,0,899
"Iraq","Feb-2024","Unknown",9521,0,0,4,25073
"Iraq","Jan-2024","Unknown",4673,0,0,2,11554
"Iraq","Jan-2025","Unknown",147,0,0,0,399
"Iraq","Jul-2024","Unknown",22537,0,0,1,61624
"Iraq","Jun-2024","Unknown",18714,0,0,7,50504
"Iraq","Mar-2024","Unknown",3758,0,0,1,8837
"Iraq","May-2024","Unknown",7310,0,0,2,20236
"Iraq","Nov-2024","Unknown",2729,0,0,0,5609
"Iraq","Oct-2024","Unknown",16422,0,0,0,39813
"Iraq","Sep-2024","Unknown",17881,0,0,2,47196
"Ireland","Apr-2024","Unknown",91,0,0,0,152
"Ireland","Aug-2024","Unknown",165,0,0,0,311
"Ireland","Dec-2024","Unknown",11,0,0,0,11
"Ireland","Feb-2024","Unknown",72,0,0,0,102
"Ireland","Jan-2024","Unknown",69,0,0,0,106
"Ireland","Jan-2025","Unknown",5,0,0,0,6
"Ireland","Jul-2024","Unknown",166,0,0,0,326
"Ireland","Jun-2024","Unknown",131,0,0,0,188
"Ireland","Mar-2024","Unknown",49,0,0,0,67
"Ireland","May-2024","Unknown",99,0,0,0,144
"Ireland","Nov-2024","Unknown",80,0,0,0,124
"Ireland","Oct-2024","Unknown",133,0,0,0,291
"Ireland","Sep-2024","Unknown",99,0,0,0,228
"Isle of Man","Aug-2024","Unknown",2,0,0,0,4
"Isle of Man","Dec-2024","Unknown",1,0,0,0,1
"Isle of Man","Jun-2024","Unknown",1,0,0,0,1
"Isle of Man","Oct-2024","Unknown",1,0,0,0,1
"Israel","Apr-2024","Unknown",124,0,0,0,218
"Israel","Aug-2024","Unknown",133,0,0,0,177
"Israel","Dec-2024","Unknown",10,0,0,0,13
"Israel","Feb-2024","Unknown",87,0,0,0,163
"Israel","Jan-2024","Unknown",85,0,0,0,131
"Israel","Jan-2025","Unknown",3,0,0,0,7
"Israel","Jul-2024","Unknown",154,0,0,0,295
"Israel","Jun-2024","Unknown",151,0,0,0,296
"Israel","Mar-2024","Unknown",93,0,0,0,162
"Israel","May-2024","Unknown",117,0,0,0,195
"Israel","Nov-2024","Unknown",42,0,0,0,62
"Israel","Oct-2024","Unknown",167,0,0,0,261
"Israel","Sep-2024","Unknown",121,0,0,0,178
"Italy","Apr-2024","Unknown",442,0,0,8,705
"Italy","Aug-2024","Unknown",933,0,0,0,1352
"Italy","Dec-2024","Unknown",61,0,0,0,133
"Italy","Feb-2024","Unknown",436,0,0,0,691
"Italy","Jan-2024","Unknown",520,0,0,7,796
"Italy","Jan-2025","Unknown",30,0,0,0,69
"Italy","Jul-2024","Unknown",772,0,0,0,1046
"Italy","Jun-2024","Unknown",638,0,0,0,1013
"Italy","Mar-2024","Unknown",446,0,0,0,698
"Italy","May-2024","Unknown",516,0,0,1,800
"Italy","Nov-2024","Unknown",402,0,0,0,605
"Italy","Oct-2024","Unknown",920,0,0,0,1533
"Italy","Sep-2024","Unknown",762,0,0,0,1092
"Jamaica","Apr-2024","Unknown",80,0,0,0,606
"Jamaica","Aug-2024","Unknown",93,0,0,0,529
"Jamaica","Dec-2024","Unknown",29,0,0,0,254
"Jamaica","Feb-2024","Unknown",78,0,0,0,588
"Jamaica","Jan-2024","Unknown",69,0,0,0,757
"Jamaica","Jan-2025","Unknown",24,0,0,0,143
"Jamaica","Jul-2024","Unknown",80,0,0,0,455
"Jamaica","Jun-2024","Unknown",82,0,0,0,630
"Jamaica","Mar-2024","Unknown",56,0,0,0,645
"Jamaica","May-2024","Unknown",80,0,0,0,575
"Jamaica","Nov-2024","Unknown",50,0,0,0,315
"Jamaica","Oct-2024","Unknown",75,0,0,0,374
"Jamaica","Sep-2024","Unknown",60,0,0,0,404
"Japan","Apr-2024","Unknown",164,0,0,0,254
"Japan","Aug-2024","Unknown",222,0,0,0,345
"Japan","Dec-2024","Unknown",13,0,0,0,18
"Japan","Feb-2024","Unknown",155,0,0,0,220
"Japan","Jan-2024","Unknown",126,0,0,0,164
"Japan","Jan-2025","Unknown",10,0,0,0,17
"Japan","Jul-2024","Unknown",167,0,0,0,267
"Japan","Jun-2024","Unknown",263,0,0,0,372
"Japan","Mar-2024","Unknown",125,0,0,0,173
"Japan","May-2024","Unknown",217,0,0,0,363
"Japan","Nov-2024","Unknown",76,0,0,0,129
"Japan","Oct-2024","Unknown",264,0,0,0,454
"Japan","Sep-2024","Unknown",185,0,0,0,275
"Jersey","Feb-2024","Unknown",1,0,0,0,1
"Jersey","Jan-2024","Unknown",1,0,0,0,2
"Jersey","Oct-2024","Unknown",2,0,0,0,2
"Jordan","Apr-2024","Unknown",71,0,0,0,147
"Jordan","Aug-2024","Unknown",147,0,0,0,305
"Jordan","Dec-2024","Unknown",5,0,0,0,6
"Jordan","Feb-2024","Unknown",86,0,0,0,167
"Jordan","Jan-2024","Unknown",37,0,0,0,51
"Jordan","Jan-2025","Unknown",11,0,0,0,15
"Jordan","Jul-2024","Unknown",162,0,0,0,319
"Jordan","Jun-2024","Unknown",149,0,0,0,305
"Jordan","Mar-2024","Unknown",32,0,0,0,47
"Jordan","May-2024","Unknown",83,0,0,0,150
"Jordan","Nov-2024","Unknown",32,0,0,0,42
"Jordan","Oct-2024","Unknown",140,0,0,0,262
"Jordan","Sep-2024","Unknown",84,0,0,0,153
"Kazakhstan","Apr-2024","Unknown",13,0,0,0,38
"Kazakhstan","Aug-2024","Unknown",9,0,0,0,14
"Kazakhstan","Dec-2024","Unknown",2,0,0,0,15
"Kazakhstan","Feb-2024","Unknown",4,0,0,0,4
"Kazakhstan","Jan-2024","Unknown",8,0,0,0,8
"Kazakhstan","Jan-2025","Unknown",2,0,0,0,5
"Kazakhstan","Jul-2024","Unknown",7,0,0,0,28
"Kazakhstan","Jun-2024","Unknown",11,0,0,0,90
"Kazakhstan","Mar-2024","Unknown",8,0,0,0,29
"Kazakhstan","May-2024","Unknown",7,0,0,0,35
"Kazakhstan","Nov-2024","Unknown",12,0,0,0,28
"Kazakhstan","Oct-2024","Unknown",17,0,0,0,29
"Kazakhstan","Sep-2024","Unknown",16,0,0,0,48
"Kenya","Apr-2024","Unknown",48,0,0,0,137
"Kenya","Aug-2024","Unknown",69,0,0,0,166
"Kenya","Dec-2024","Unknown",5,0,0,0,64
"Kenya","Feb-2024","Unknown",27,0,0,0,87
"Kenya","Jan-2024","Unknown",20,0,0,0,35
"Kenya","Jan-2025","Unknown",5,0,0,0,31
"Kenya","Jul-2024","Unknown",52,0,0,0,107
"Kenya","Jun-2024","Unknown",59,0,0,0,142
"Kenya","Mar-2024","Unknown",22,0,0,0,41
"Kenya","May-2024","Unknown",50,0,0,0,104
"Kenya","Nov-2024","Unknown",11,0,0,0,72
"Kenya","Oct-2024","Unknown",53,0,0,0,157
"Kenya","Sep-2024","Unknown",33,0,0,0,79
"Kuwait","Apr-2024","Unknown",192,0,0,0,508
"Kuwait","Aug-2024","Unknown",584,0,0,0,1391
"Kuwait","Dec-2024","Unknown",19,0,0,0,202
"Kuwait","Feb-2024","Unknown",221,0,0,0,508
"Kuwait","Jan-2024","Unknown",76,0,0,0,150
"Kuwait","Jan-2025","Unknown",16,0,0,0,33
"Kuwait","Jul-2024","Unknown",743,0,0,0,1824
"Kuwait","Jun-2024","Unknown",557,0,0,0,1291
"Kuwait","Mar-2024","Unknown",61,0,0,0,112
"Kuwait","May-2024","Unknown",221,0,0,0,560
"Kuwait","Nov-2024","Unknown",59,0,0,0,161
"Kuwait","Oct-2024","Unknown",293,0,0,0,745
"Kuwait","Sep-2024","Unknown",260,0,0,0,630
"Kyrgyzstan","Apr-2024","Unknown",3,0,0,0,7
"Kyrgyzstan","Aug-2024","Unknown",1,0,0,0,1
"Kyrgyzstan","Feb-2024","Unknown",2,0,0,0,6
"Kyrgyzstan","Jul-2024","Unknown",5,0,0,0,10
"Kyrgyzstan","Jun-2024","Unknown",7,0,0,0,10
"Kyrgyzstan","May-2024","Unknown",3,0,0,0,3
"Kyrgyzstan","Nov-2024","Unknown",1,0,0,0,1
"Kyrgyzstan","Oct-2024","Unknown",8,0,0,0,12
"Kyrgyzstan","Sep-2024","Unknown",3,0,0,0,7
"Laos","Apr-2024","Unknown",3,0,0,0,5
"Laos","Aug-2024","Unknown",3,0,0,0,7
"Laos","Dec-2024","Unknown",1,0,0,0,2
"Laos","Feb-2024","Unknown",3,0,0,0,3
"Laos","Jan-2024","Unknown",2,0,0,0,2
"Laos","Jul-2024","Unknown",4,0,0,0,9
"Laos","Jun-2024","Unknown",7,0,0,0,11
"Laos","Mar-2024","Unknown",2,0,0,0,3
"Laos","May-2024","Unknown",9,0,0,0,13
"Laos","Oct-2024","Unknown",4,0,0,0,10
"Laos","Sep-2024","Unknown",1,0,0,0,1
"Latvia","Apr-2024","Unknown",14,0,0,0,17
"Latvia","Aug-2024","Unknown",11,0,0,0,21
"Latvia","Feb-2024","Unknown",6,0,0,0,7
"Latvia","Jan-2024","Unknown",7,0,0,0,9
"Latvia","Jul-2024","Unknown",17,0,0,0,24
"Latvia","Jun-2024","Unknown",15,0,0,0,16
"Latvia","Mar-2024","Unknown",7,0,0,0,7
"Latvia","May-2024","Unknown",8,0,0,0,9
"Latvia","Nov-2024","Unknown",3,0,0,0,6
"Latvia","Oct-2024","Unknown",12,0,0,0,26
"Latvia","Sep-2024","Unknown",10,0,0,0,15
"Lebanon","Apr-2024","Unknown",48,0,0,0,143
"Lebanon","Aug-2024","Unknown",86,0,0,0,301
"Lebanon","Dec-2024","Unknown",1,0,0,0,16
"Lebanon","Feb-2024","Unknown",47,0,0,0,188
"Lebanon","Jan-2024","Unknown",16,0,0,0,30
"Lebanon","Jan-2025","Unknown",3,0,0,0,73
"Lebanon","Jul-2024","Unknown",109,0,0,0,257
"Lebanon","Jun-2024","Unknown",98,0,0,0,252
"Lebanon","Mar-2024","Unknown",23,0,0,0,127
"Lebanon","May-2024","Unknown",50,0,0,0,133
"Lebanon","Nov-2024","Unknown",14,0,0,0,266
"Lebanon","Oct-2024","Unknown",53,0,0,0,310
"Lebanon","Sep-2024","Unknown",44,0,0,0,154
"Lesotho","Apr-2024","Unknown",1,0,0,0,1
"Lesotho","May-2024","Unknown",1,0,0,0,1
"Liberia","Apr-2024","Unknown",19,0,0,0,23
"Liberia","Aug-2024","Unknown",8,0,0,0,8
"Liberia","Dec-2024","Unknown",1,0,0,0,2
"Liberia","Feb-2024","Unknown",3,0,0,0,12
"Liberia","Jan-2024","Unknown",3,0,0,0,29
"Liberia","Jan-2025","Unknown",2,0,0,0,2
"Liberia","Jul-2024","Unknown",12,0,0,0,17
"Liberia","Jun-2024","Unknown",21,0,0,0,31
"Liberia","May-2024","Unknown",20,0,0,0,34
"Liberia","Nov-2024","Unknown",4,0,0,0,4
"Liberia","Oct-2024","Unknown",8,0,0,0,15
"Liberia","Sep-2024","Unknown",5,0,0,0,5
"Libya","Apr-2024","Unknown",226,0,0,0,600
"Libya","Aug-2024","Unknown",451,0,0,0,1390
"Libya","Dec-2024","Unknown",16,0,0,0,24
"Libya","Feb-2024","Unknown",139,0,0,0,400
"Libya","Jan-2024","Unknown",40,0,0,0,106
"Libya","Jan-2025","Unknown",11,0,0,0,23
"Libya","Jul-2024","Unknown",526,0,0,0,1666
"Libya","Jun-2024","Unknown",444,0,0,0,1372
"Libya","Mar-2024","Unknown",41,0,0,0,72
"Libya","May-2024","Unknown",183,0,0,0,497
"Libya","Nov-2024","Unknown",81,0,0,0,152
"Libya","Oct-2024","Unknown",459,0,0,0,1117
"Libya","Sep-2024","Unknown",257,0,0,0,615
"Liechtenstein","Jan-2024","Unknown",1,0,0,0,1
"Liechtenstein","Oct-2024","Unknown",3,0,0,0,5
"Liechtenstein","Sep-2024","Unknown",1,0,0,0,2
"Lithuania","Apr-2024","Unknown",15,0,0,0,16
"Lithuania","Aug-2024","Unknown",17,0,0,0,20
"Lithuania","Feb-2024","Unknown",14,0,0,0,16
"Lithuania","Jan-2024","Unknown",14,0,0,0,15
"Lithuania","Jan-2025","Unknown",1,0,0,0,2
"Lithuania","Jul-2024","Unknown",30,0,0,0,38
"Lithuania","Jun-2024","Unknown",28,0,0,0,36
"Lithuania","Mar-2024","Unknown",10,0,0,0,12
"Lithuania","May-2024","Unknown",18,0,0,0,20
"Lithuania","Nov-2024","Unknown",14,0,0,0,15
"Lithuania","Oct-2024","Unknown",24,0,0,0,31
"Lithuania","Sep-2024","Unknown",14,0,0,0,17
"Luxembourg","Apr-2024","Unknown",13,0,0,0,31
"Luxembourg","Aug-2024","Unknown",28,0,0,0,48
"Luxembourg","Dec-2024","Unknown",1,0,0,0,1
"Luxembourg","Feb-2024","Unknown",19,0,0,0,30
"Luxembourg","Jan-2024","Unknown",8,0,0,0,29
"Luxembourg","Jan-2025","Unknown",1,0,0,0,6
"Luxembourg","Jul-2024","Unknown",27,0,0,0,44
"Luxembourg","Jun-2024","Unknown",25,0,0,0,48
"Luxembourg","Mar-2024","Unknown",11,0,0,0,23
"Luxembourg","May-2024","Unknown",16,0,0,0,16
"Luxembourg","Nov-2024","Unknown",10,0,0,0,13
"Luxembourg","Oct-2024","Unknown",16,0,0,0,26
"Luxembourg","Sep-2024","Unknown",29,0,0,0,35
"Macau SAR China","Aug-2024","Unknown",4,0,0,0,6
"Macau SAR China","Jan-2025","Unknown",1,0,0,0,1
"Macau SAR China","Jul-2024","Unknown",1,0,0,0,1
"Macau SAR China","Jun-2024","Unknown",2,0,0,0,5
"Macau SAR China","Oct-2024","Unknown",1,0,0,0,1
"Macedonia","Apr-2024","Unknown",9,0,0,0,10
"Macedonia","Aug-2024","Unknown",11,0,0,0,20
"Macedonia","Feb-2024","Unknown",7,0,0,0,10
"Macedonia","Jan-2024","Unknown",1,0,0,0,1
"Macedonia","Jul-2024","Unknown",6,0,0,0,8
"Macedonia","Jun-2024","Unknown",13,0,0,0,18
"Macedonia","Mar-2024","Unknown",11,0,0,0,16
"Macedonia","May-2024","Unknown",15,0,0,0,24
"Macedonia","Nov-2024","Unknown",6,0,0,0,9
"Macedonia","Oct-2024","Unknown",16,0,0,0,27
"Macedonia","Sep-2024","Unknown",13,0,0,0,21
"Madagascar","Apr-2024","Unknown",17,0,0,0,22
"Madagascar","Aug-2024","Unknown",21,0,0,0,43
"Madagascar","Dec-2024","Unknown",3,0,0,0,4
"Madagascar","Feb-2024","Unknown",7,0,0,0,8
"Madagascar","Jan-2024","Unknown",2,0,0,0,2
"Madagascar","Jan-2025","Unknown",3,0,0,0,5
"Madagascar","Jul-2024","Unknown",18,0,0,0,30
"Madagascar","Jun-2024","Unknown",24,0,0,0,35
"Madagascar","Mar-2024","Unknown",5,0,0,0,7
"Madagascar","May-2024","Unknown",20,0,0,0,38
"Madagascar","Nov-2024","Unknown",6,0,0,0,9
"Madagascar","Oct-2024","Unknown",16,0,0,0,19
"Madagascar","Sep-2024","Unknown",9,0,0,0,12
"Malawi","Apr-2024","Unknown",18,0,0,0,26
"Malawi","Aug-2024","Unknown",14,0,0,0,21
"Malawi","Dec-2024","Unknown",3,0,0,0,3
"Malawi","Feb-2024","Unknown",4,0,0,0,6
"Malawi","Jan-2025","Unknown",3,0,0,0,4
"Malawi","Jul-2024","Unknown",18,0,0,0,25
"Malawi","Jun-2024","Unknown",18,0,0,0,29
"Malawi","Mar-2024","Unknown",2,0,0,0,2
"Malawi","May-2024","Unknown",30,0,0,0,46
"Malawi","Nov-2024","Unknown",5,0,0,0,8
"Malawi","Oct-2024","Unknown",14,0,0,0,27
"Malawi","Sep-2024","Unknown",9,0,0,0,13
"Malaysia","Apr-2024","Unknown",51,0,0,0,361
"Malaysia","Aug-2024","Unknown",66,0,0,0,376
"Malaysia","Dec-2024","Unknown",6,0,0,0,180
"Malaysia","Feb-2024","Unknown",48,0,0,0,249
"Malaysia","Jan-2024","Unknown",41,0,0,0,355
"Malaysia","Jan-2025","Unknown",3,0,0,0,152
"Malaysia","Jul-2024","Unknown",79,0,0,0,416
"Malaysia","Jun-2024","Unknown",72,0,0,0,339
"Malaysia","Mar-2024","Unknown",34,0,0,0,284
"Malaysia","May-2024","Unknown",44,0,0,0,328
"Malaysia","Nov-2024","Unknown",55,0,0,0,326
"Malaysia","Oct-2024","Unknown",55,0,0,0,385
"Malaysia","Sep-2024","Unknown",51,0,0,0,368
"Maldives","Apr-2024","Unknown",19,0,0,0,83
"Maldives","Aug-2024","Unknown",13,0,0,0,30
"Maldives","Dec-2024","Unknown",1,0,0,0,2
"Maldives","Feb-2024","Unknown",13,0,0,0,29
"Maldives","Jan-2024","Unknown",10,0,0,0,44
"Maldives","Jul-2024","Unknown",8,0,0,0,13
"Maldives","Jun-2024","Unknown",15,0,0,0,29
"Maldives","Mar-2024","Unknown",6,0,0,0,31
"Maldives","May-2024","Unknown",15,0,0,0,51
"Maldives","Nov-2024","Unknown",5,0,0,0,6
"Maldives","Oct-2024","Unknown",16,0,0,0,28
"Maldives","Sep-2024","Unknown",3,0,0,0,3
"Mali","Apr-2024","Unknown",26,0,0,0,49
"Mali","Aug-2024","Unknown",32,0,0,0,47
"Mali","Dec-2024","Unknown",3,0,0,0,3
"Mali","Feb-2024","Unknown",18,0,0,0,29
"Mali","Jan-2024","Unknown",8,0,0,0,15
"Mali","Jul-2024","Unknown",29,0,0,0,58
"Mali","Jun-2024","Unknown",24,0,0,0,47
"Mali","Mar-2024","Unknown",2,0,0,0,3
"Mali","May-2024","Unknown",26,0,0,0,49
"Mali","Nov-2024","Unknown",7,0,0,0,10
"Mali","Oct-2024","Unknown",16,0,0,0,28
"Mali","Sep-2024","Unknown",12,0,0,0,27
"Malta","Apr-2024","Unknown",8,0,0,0,11
"Malta","Aug-2024","Unknown",18,0,0,0,21
"Malta","Feb-2024","Unknown",18,0,0,0,35
"Malta","Jan-2024","Unknown",14,0,0,0,19
"Malta","Jan-2025","Unknown",1,0,0,0,1
"Malta","Jul-2024","Unknown",17,0,0,0,29
"Malta","Jun-2024","Unknown",16,0,0,0,33
"Malta","Mar-2024","Unknown",14,0,0,0,20
"Malta","May-2024","Unknown",14,0,0,0,18
"Malta","Nov-2024","Unknown",3,0,0,0,3
"Malta","Oct-2024","Unknown",16,0,0,0,26
"Malta","Sep-2024","Unknown",17,0,0,0,22
"Marshall Islands","Apr-2024","Unknown",1,0,0,0,1
"Marshall Islands","Aug-2024","Unknown",5,0,0,0,6
"Marshall Islands","May-2024","Unknown",3,0,0,0,10
"Martinique","Apr-2024","Unknown",2,0,0,0,2
"Martinique","Aug-2024","Unknown",8,0,0,0,10
"Martinique","Feb-2024","Unknown",2,0,0,0,3
"Martinique","Jan-2024","Unknown",8,0,0,0,19
"Martinique","Jul-2024","Unknown",10,0,0,0,12
"Martinique","Jun-2024","Unknown",7,0,0,0,7
"Martinique","Mar-2024","Unknown",5,0,0,0,5
"Martinique","May-2024","Unknown",6,0,0,0,6
"Martinique","Nov-2024","Unknown",4,0,0,0,4
"Martinique","Oct-2024","Unknown",6,0,0,0,6
"Mauritania","Apr-2024","Unknown",28,0,0,0,62
"Mauritania","Aug-2024","Unknown",57,0,0,0,138
"Mauritania","Feb-2024","Unknown",25,0,0,0,64
"Mauritania","Jan-2024","Unknown",4,0,0,0,10
"Mauritania","Jan-2025","Unknown",1,0,0,0,2
"Mauritania","Jul-2024","Unknown",42,0,0,0,89
"Mauritania","Jun-2024","Unknown",43,0,0,0,96
"Mauritania","Mar-2024","Unknown",6,0,0,0,14
"Mauritania","May-2024","Unknown",24,0,0,0,46
"Mauritania","Nov-2024","Unknown",11,0,0,0,22
"Mauritania","Oct-2024","Unknown",40,0,0,0,86
"Mauritania","Sep-2024","Unknown",39,0,0,0,74
"Mauritius","Apr-2024","Unknown",18,0,0,0,26
"Mauritius","Aug-2024","Unknown",15,0,0,0,20
"Mauritius","Feb-2024","Unknown",19,0,0,0,84
"Mauritius","Jan-2024","Unknown",7,0,0,0,10
"Mauritius","Jul-2024","Unknown",20,0,0,0,26
"Mauritius","Jun-2024","Unknown",21,0,0,0,28
"Mauritius","Mar-2024","Unknown",11,0,0,0,23
"Mauritius","May-2024","Unknown",24,0,0,0,50
"Mauritius","Nov-2024","Unknown",4,0,0,0,5
"Mauritius","Oct-2024","Unknown",9,0,0,0,9
"Mauritius","Sep-2024","Unknown",10,0,0,0,13
"Mayotte","Aug-2024","Unknown",1,0,0,0,1
"Mayotte","Jun-2024","Unknown",2,0,0,0,2
"Mayotte","Oct-2024","Unknown",2,0,0,0,11
"Mexico","Apr-2024","Unknown",221198,0,0,1217,648540
"Mexico","Aug-2024","Unknown",352249,0,0,20,907627
"Mexico","Dec-2024","Unknown",21539,0,0,22,128382
"Mexico","Feb-2024","Unknown",262629,0,0,1953,746647
"Mexico","Jan-2024","Unknown",266700,0,0,3776,801065
"Mexico","Jan-2025","Unknown",15615,9.333333333333334,0.0005977158714910877,3,101625
"Mexico","Jul-2024","Unknown",357165,0,0,316,905886
"Mexico","Jun-2024","Unknown",293386,0,0,1742,794041
"Mexico","Mar-2024","Unknown",273090,0,0,1559,819887
"Mexico","May-2024","Unknown",236470,0,0,1237,756452
"Mexico","Nov-2024","Unknown",210079,0,0,53,567579
"Mexico","Oct-2024","Unknown",344537,0,0,64,1054388
"Mexico","Sep-2024","Unknown",299331,0,0,37,840412
"Micronesia","Apr-2024","Unknown",2,0,0,0,4
"Micronesia","Aug-2024","Unknown",1,0,0,0,4
"Micronesia","Jan-2024","Unknown",1,0,0,0,1
"Micronesia","Jul-2024","Unknown",1,0,0,0,1
"Micronesia","May-2024","Unknown",1,0,0,0,3
"Moldova","Apr-2024","Unknown",7,0,0,0,10
"Moldova","Aug-2024","Unknown",24,0,0,0,45
